Species,Collection_Date,Count
Wheat white spike virus,2018.0,8
Wheat virus Q,2018.0,12
Wheat stripe mosaic virus,2018.0,115
Wheat streak mosaic virus,2018.0,9
Avipoxvirus 1130,2018.0,1
Avipoxvirus sp.,2018.0,51
Phytophthora cactorum alphaendornavirus 1,2018.0,1
Physostegia chlorotic mottle alphanucleorhabdovirus,2018.0,7
Babaco mosaic virus,2018.0,5
Babaco virus Q,2018.0,10
Proteus phage Saba,2018.0,152
Proteus phage VTCCBPA139,2018.0,130
Physalis rugose mosaic virus,2018.0,10
Phylloscopus tenellipes CRESS-DNA-virus sp.,2018.0,2
Phylloscopus schwarzi parvoviridae sp.,2018.0,5
Phylloscopus schwarzi ambidensovirus,2018.0,2
Bacillus phage Beyonphe,2018.0,300
Phylloscopus proregulus parvoviridae sp.,2018.0,6
Phylloscopus proregulus ambidensovirus,2018.0,3
Phylloscopus proregulus Ichthamaparvovirus,2018.0,2
Phylloscopus proregulus Genomoviridae sp.,2018.0,2
Avihepatovirus A,2018.0,20
Barramundi paramyxovirus FL24,2018.0,1
Picobirnaviridae sp. gcode 3,2018.0,3
Avian paraavulavirus 4,2018.0,11
Pigeon aviadenovirus B,2018.0,1
Avian leukosis virus,2018.0,118
White spot syndrome virus,2018.0,173
Pigeon aviadenovirus A,2018.0,36
Avian metaavulavirus 2,2018.0,3
Pig astrovirus ahast-2,2018.0,3
Pig astrovirus CX1,2018.0,3
Avian metaavulavirus 6,2018.0,7
Picornavirus HMU-1,2018.0,1
Avian metapneumovirus,2018.0,43
Picornaviridae sp.,2018.0,62
Avian nephritis virus,2018.0,6
White clover mosaic virus,2018.0,15
Picornavirales sp.,2018.0,164
Avian orthoavulavirus 1,2018.0,821
White clover cryptic virus 2,2018.0,4
Picobirnavirus sp.,2018.0,82
Propionibacterium phage phiPA50S,2018.0,41
Avian orthoreovirus,2018.0,82
Wheat yellow mosaic virus,2018.0,2
Picobirnavirus SPBV-3,2018.0,1
Avian polyomavirus,2018.0,7
Basella rugose mosaic virus,2018.0,1
Pseudocowpox virus,2018.0,7
Pezizella ericae ourmia-like virus 1,2018.0,1
Bo-Circo-like virus 8,2018.0,1
Bo-Circo-like virus Z1,2018.0,1
Bo-Circo-like virus Z10,2018.0,1
Pepper leaf curl Bangladesh virus,2018.0,2
Pepper huasteco yellow vein virus,2018.0,7
Pepper golden mosaic virus,2018.0,8
Bole Tick Virus 1,2018.0,5
Pepper chlorotic spot orthotospovirus,2018.0,2
Bole tick virus 4,2018.0,5
Bo-Circo-like virus 12,2018.0,1
Pepino mosaic virus,2018.0,45
Bombali ebolavirus,2018.0,12
Bonasa bonasia parvoviridae sp.,2018.0,2
Bonito hepadnavirus FL25,2018.0,1
Bordetella phage vB_BbrP_BB8,2018.0,57
Pennisetum glaucum marafivirus,2018.0,1
Borna disease virus,2018.0,5
Virgaviridae sp. XZN126168,2018.0,1
Virgaviridae sp.,2018.0,17
Vicia cryptic virus M,2018.0,2
Virus sp.,2018.0,9
Bluetongue virus,2018.0,267
Pepper leaf curl virus,2018.0,4
Bluegill toti-like virus 1,2018.0,2
Pseudomonas phage vB_PaeM_USP_2,2018.0,86
Big eyed perch astrovirus FL2,2018.0,1
Pseudomonas phage vB_PaeM_USP_25,2018.0,66
Pseudomonas phage vB_PaeM_USP_3,2018.0,89
Pepper yellow leaf curl Thailand virus,2018.0,6
Black mulberry idaeovirus,2018.0,16
Pepper yellow leaf curl Indonesia virus,2018.0,40
Vovk virus,2018.0,1
Black queen cell virus,2018.0,88
Pepper virus A,2018.0,1
Volzhskoe tick virus,2018.0,2
Black raspberry necrosis virus,2018.0,4
Pepper veinal mottle virus,2018.0,2
Blackcurrant leafroll-associated virus 1,2018.0,3
Blackcurrant reversion virus,2018.0,7
Pepper vein yellows virus,2018.0,3
Pepper mottle virus,2018.0,3
Blue spotted goatfish filovirus FL3,2018.0,1
Blueberry latent virus,2018.0,8
Blueberry mosaic associated ophiovirus,2018.0,18
Pepper mild mottle virus,2018.0,77
Bosavirus sp.,2018.0,2
Penicillimonavirus zetaplasmoparae,2018.0,1
Penicillimonavirus gammaplasmopara,2018.0,1
Penicillimonavirus etaplasmoparae,2018.0,1
Botrytis cinerea fusarivirus 6,2018.0,2
Botrytis cinerea fusarivirus 7,2018.0,2
Botrytis cinerea fusarivirus 8,2018.0,1
Penaeus monodon densovirus,2018.0,3
Botrytis cinerea hypovirus 2,2018.0,1
Botrytis cinerea hypovirus 3,2018.0,1
Vibrio phage vB_VpaP_MGD2,2018.0,48
Vibrio phage vB_VpaP_MGD1,2018.0,43
Botrytis cinerea hypovirus 4,2018.0,2
Vibrio phage vB_VpP_BA6,2018.0,64
Botrytis cinerea hypovirus 5,2018.0,1
Botrytis cinerea mitovirus 1,2018.0,1
Botrytis cinerea mitovirus 10,2018.0,1
Botrytis cinerea mitovirus 2,2018.0,1
Botrytis cinerea mitovirus 3,2018.0,1
Botrytis cinerea mitovirus 4,2018.0,1
Botrytis cinerea mitovirus 5,2018.0,1
Botrytis cinerea mitovirus 6,2018.0,1
Botrytis cinerea mitovirus 7,2018.0,1
Botrytis cinerea mitovirus 8,2018.0,1
Botrytis cinerea mycotymovirus 1,2018.0,1
Botrytis cinerea fusarivirus 5,2018.0,2
Big eyed perch arenavirus FL1,2018.0,1
Botrytis cinerea fusarivirus 4,2018.0,2
Botrytis cinerea flexivirus 1,2018.0,1
Penicillimonavirus epsilonplasmoparae,2018.0,2
Penicillimonavirus deltaplasmoparae,2018.0,1
Penicillimonavirus betaplasmoparae,2018.0,2
Penicillimonavirus alphaplasmoparae,2018.0,1
Penguin circovirus,2018.0,4
Botryotinia fuckeliana partitivirus 1,2018.0,2
Botrytimonavirus botrytidis,2018.0,12
Botrytis botoulivirus,2018.0,1
Botrytis cinerea RNA virus 1,2018.0,2
Botrytis cinerea alpha-like virus 1,2018.0,3
Botrytis cinerea binarnavirus 1,2018.0,2
Botrytis cinerea binarnavirus 2,2018.0,2
Botrytis cinerea binarnavirus 3,2018.0,2
Botrytis cinerea binarnavirus 5,2018.0,2
Botrytis cinerea bocivirus 1,2018.0,3
Botrytis cinerea botoulivirus 18,2018.0,1
Botrytis cinerea botoulivirus 19,2018.0,1
Botrytis cinerea botybirnavirus 2,2018.0,2
Botrytis cinerea deltaflexivirus 1,2018.0,2
Botrytis cinerea endornavirus 2,2018.0,1
Botrytis cinerea endornavirus 3,2018.0,1
Botrytis cinerea fusarivirus 3,2018.0,2
Botrytis cinerea mycovirus 4,2018.0,4
Wardell virus,2018.0,2
Pseudomonas phage vB_PaeM_USP_1,2018.0,174
Beaumont virus,2018.0,1
Beauveria bassiana chrysovirus 2,2018.0,4
Beauveria bassiana polymycovirus 4,2018.0,6
Becurtovirus sp.,2018.0,159
Bee Macula-like virus,2018.0,9
Beet cryptic virus 2,2018.0,3
Beet curly top virus,2018.0,7
Pseudomonas phage PaGU11,2018.0,180
Pestivirus A,2018.0,218
Bean yellow mosaic virus,2018.0,45
Beet pseudoyellows virus,2018.0,11
Beet soil-borne virus,2018.0,7
Beet western yellows virus associated RNA,2018.0,6
Pseudomonas phage PlaquesPlease,2018.0,50
Begonia flower breaking virus,2018.0,1
Peruvian horse sickness virus,2018.0,10
Beiji nairovirus,2018.0,20
Peru tomato mosaic virus,2018.0,1
Beilong jeilongvirus,2018.0,111
Bell pepper alphaendornavirus,2018.0,4
Beet ringspot virus,2018.0,4
Bean pod mottle virus,2018.0,2
Bean leafroll virus,2018.0,15
Bean common mosaic virus,2018.0,12
Peto jauhoksi virus 1,2018.0,2
Bat astrovirus,2018.0,9
Bat betacoronavirus,2018.0,7
Bat calicivirus,2018.0,5
Pseudogymnoascus destructans partitivirus-pa,2018.0,29
Pestivirus K,2018.0,49
Bat circovirus,2018.0,1
Pestivirus I,2018.0,4
Bat coronavirus,2018.0,58
Pestivirus H,2018.0,7
Bat mastadenovirus,2018.0,38
Bat paramyxovirus,2018.0,41
Pseudomonas phage KP1,2018.0,36
Pestivirus C,2018.0,152
Wenzhou mammarenavirus,2018.0,8
Pestivirus B,2018.0,9
Bat sobemovirus,2018.0,1
Batai orthobunyavirus,2018.0,17
Bavaria virus,2018.0,3
Beak and feather disease virus,2018.0,40
Bean common mosaic necrosis virus,2018.0,6
Bell pepper mottle virus,2018.0,1
Persimmon cytorhabdovirus,2018.0,1
Persimmon cryptic virus,2018.0,5
Pseudomonas phage Stalingrad,2018.0,48
Watermelon bud necrosis orthotospovirus,2018.0,2
Betasatellite sp. NIBSM-TRN,2018.0,1
Periparus ater CRESS-DNA-virus sp.,2018.0,6
Bhendi yellow vein India betasatellite,2018.0,1
Bhendi yellow vein alphasatellite,2018.0,1
Waterbird 1 orthobornavirus,2018.0,20
Bhendi yellow vein mosaic betasatellite,2018.0,2
Pseudomonas phage phiGM22-3,2018.0,58
Bhendi yellow vein mosaic virus,2018.0,1
Bidens mosaic virus,2018.0,4
Bidens pilosa leaf crumple virus,2018.0,63
Water buffalo astrovirus,2018.0,2
Wastewater CRESS DNA virus 3,2018.0,2
Wastewater CRESS DNA virus 2,2018.0,2
Wastewater CRESS DNA virus 1,2018.0,2
Pseudomonas phage vB_PA32_GUMS,2018.0,363
Pseudomonas phage vB_PA45_GUMS,2018.0,175
Pseudomonas phage vB_PA6_GUMS,2018.0,94
Warroolaba Creek virus 3,2018.0,1
Warroolaba Creek virus 2,2018.0,2
Warroolaba Creek virus 1,2018.0,2
Betapapillomavirus 2,2018.0,9
Pseudomonas phage vB_PaeM_USP_18,2018.0,65
Betapapillomavirus 1,2018.0,12
Betanodavirus Sa-528-Aug18,2018.0,2
Pseudomonas phage T2P,2018.0,366
Perrin Park virus,2018.0,3
Pseudomonas phage U1B,2018.0,366
Pseudomonas phage U5,2018.0,366
Permutotetraviridae sp.,2018.0,9
Weivirus-like virus sp.,2018.0,12
Periparus ater parvoviridae sp.,2018.0,10
Periparus ater densovirus,2018.0,4
Watermelon virus A,2018.0,4
Periparus ater ambidensovirus,2018.0,20
Periparus ater Ichthamaparvovirus,2018.0,2
Periparus ater Genomoviridae sp.,2018.0,6
Periparus ater Circoviridae sp.,2018.0,2
Betaarterivirus suid 1,2018.0,44
Watermelon mosaic virus,2018.0,33
Betaarterivirus suid 2,2018.0,191
Betacoronavirus 1,2018.0,311
Betacoronavirus Erinaceus,2018.0,67
Watermelon green mottle mosaic virus,2018.0,12
Betanodavirus Dl-484-May18,2018.0,2
Watermelon chlorotic stunt virus,2018.0,2
Betanodavirus sp.,2018.0,22
Rhodobacter phage RcSalem,2018.0,101
Enterococcus phage vB_EfaS_Ef6.1,2018.0,66
Erysiphe necator associated nodavirus 2,2018.0,1
Soybean thrips bunya-like virus 9,2018.0,2
Soybean thrips bunya-like virus 8,2018.0,1
Soybean thrips bunya-like virus 7,2018.0,1
Soybean thrips bunya-like virus 6,2018.0,1
Soybean thrips bunya-like virus 5,2018.0,1
Soybean thrips bunya-like virus 4,2018.0,1
Soybean thrips bunya-like virus 3,2018.0,1
Soybean thrips bunya-like virus 2,2018.0,1
Soybean thrips bunya-like virus 1,2018.0,1
Soybean thrips bicistronic virus 1,2018.0,2
Soybean thrips associated tenui-like virus 1,2018.0,1
Soybean thrips Pernambuco virus,2018.0,1
Soybean thrips Jivi-like virus 2,2018.0,1
Soybean thrips Jivi-like virus 1,2018.0,1
Golovinomyces cichoracearum associated tombus-like virus 1,2018.0,3
Soybean mosaic virus,2018.0,5
Gomselga virus,2018.0,6
Soybean thrips chu-like virus 1,2018.0,3
Gonipterus platensis Macula-Like virus,2018.0,3
Erysiphe necator associated nodavirus 1,2018.0,1
Soybean thrips chu-like virus 4,2018.0,1
Soybean thrips iflavirus 7,2018.0,1
Soybean thrips iflavirus 6,2018.0,1
Soybean thrips iflavirus 5,2018.0,1
Soybean thrips iflavirus 4,2018.0,1
Soybean thrips iflavirus 3,2018.0,1
Soybean thrips iflavirus 2,2018.0,1
Soybean thrips iflavirus 11,2018.0,1
Soybean thrips iflavirus 1,2018.0,1
Soybean thrips ifla-like virus 10,2018.0,1
Soybean thrips dicistrovirus 2,2018.0,2
Soybean thrips dicistrovirus 1,2018.0,2
Soybean thrips denso-like virus 2,2018.0,5
Soybean thrips denso-like virus 1,2018.0,3
Soybean thrips chu-like virus 8,2018.0,1
Soybean thrips chu-like virus 7,2018.0,2
Soybean thrips chu-like virus 6,2018.0,1
Soybean thrips chu-like virus 5,2018.0,2
Soybean thrips chu-like virus 3,2018.0,2
Soybean thrips iflavirus 8,2018.0,1
Gonipterus platensis bunyan-like virus,2018.0,2
Goose calicivirus,2018.0,3
Microbacterium phage Den3,2018.0,63
Southern rice black-streaked dwarf virus,2018.0,6
Gordonia phage Boopy,2018.0,165
Gordonia phage BoyNamedSue,2018.0,82
Gordonia phage Burnsey,2018.0,70
S2-like reptarenavirus,2018.0,2
Southern bean mosaic virus,2018.0,34
Gordonia phage Charming,2018.0,88
Microbacterium phage CrunchyBoi,2018.0,57
Gordonia phage Cleo,2018.0,63
Microbacterium phage Cressida,2018.0,95
SEN virus,2018.0,8
Sorghum mosaic virus,2018.0,1
Microbacterium phage Cinna,2018.0,93
Microbacterium phage Ciel,2018.0,25
Microbacterium phage Chivey,2018.0,84
Gordonia phage Dogfish,2018.0,55
Southern tomato virus,2018.0,21
Goose astrovirus,2018.0,84
Gordonia phage Bialota,2018.0,79
Gordonia phage BeeGee,2018.0,82
Goose circovirus,2018.0,2
Rubus virus 1,2018.0,24
Gooseberry vein banding associated virus,2018.0,3
Rubus yellow net virus,2018.0,6
Microbacterium phage FuzzBuster,2018.0,85
Soybean dwarf virus,2018.0,17
Gordonia Terrae phage RoadKill,2018.0,84
Microbacterium phage Finny,2018.0,58
Gordonia phage AnClar,2018.0,81
Gordonia phage AndPeggy,2018.0,63
Soybean carlavirus 1,2018.0,6
Microbacterium phage Etta,2018.0,62
Gordonia phage Axym,2018.0,69
Gordonia phage Bakery,2018.0,192
Microbacterium phage Dothraki,2018.0,63
Sowthistle yellow vein betanucleorhabdovirus,2018.0,6
Microbacterium phage Doobus,2018.0,68
Microbacterium phage DizzyRudy,2018.0,86
Microbacterium phage ChickenKing,2018.0,57
Soybean thrips iflavirus 9,2018.0,1
Soybean thrips jiivi-like virus 2,2018.0,1
Soybean thrips sobemo-like virus 9,2018.0,2
Soybean thrips sobemo-like virus 8,2018.0,2
Soybean thrips sobemo-like virus 7,2018.0,2
Soybean thrips sobemo-like virus 6,2018.0,2
Soybean thrips sobemo-like virus 5,2018.0,2
Soybean thrips sobemo-like virus 4,2018.0,2
Soybean thrips sobemo-like virus 3,2018.0,2
Soybean thrips sobemo-like virus 2,2018.0,2
Soybean thrips sobemo-like virus 11,2018.0,2
Soybean thrips sobemo-like virus 10,2018.0,2
Soybean thrips sobemo-like virus 1,2018.0,2
Soybean thrips rhabdo-like virus 3,2018.0,4
Soybean thrips rhabdo-like virus 2,2018.0,5
Soybean thrips rhabdo-like virus 1,2018.0,5
Soybean thrips quaranja-like virus 4,2018.0,1
Soybean thrips quaranja-like virus 3,2018.0,1
Soybean thrips quaranja-like virus 2,2018.0,3
Soybean thrips thogotovirus 1,2018.0,5
Soybean thrips quaranja-like virus 1,2018.0,4
Soybean thrips thogotovirus 2,2018.0,1
Soybean thrips tombus-like virus 10,2018.0,2
Soybean thrips-associated dsRNA virus 2,2018.0,1
Soybean thrips virus 5,2018.0,2
Soybean thrips virus 4,2018.0,4
Soybean thrips virus 3,2018.0,5
Soybean thrips virus 2,2018.0,6
Soybean thrips virus 1,2018.0,4
Soybean thrips virga-like virus 2,2018.0,1
Soybean thrips virga-like virus 1,2018.0,5
Soybean thrips tombus-like virus 9,2018.0,2
Soybean thrips tombus-like virus 8,2018.0,2
Soybean thrips tombus-like virus 7,2018.0,2
Soybean thrips tombus-like virus 6,2018.0,3
Soybean thrips tombus-like virus 5,2018.0,4
Soybean thrips tombus-like virus 4,2018.0,4
Soybean thrips tombus-like virus 3,2018.0,4
Soybean thrips tombus-like virus 2,2018.0,4
Soybean thrips tombus-like virus 11,2018.0,1
Soybean thrips tombus-like virus 1,2018.0,2
Soybean thrips jiivi-like virus 1,2018.0,1
Soybean thrips picorna-lke virus 5,2018.0,1
Soybean thrips picorna-like virus 9,2018.0,1
Soybean thrips partiti-like virus 1,2018.0,1
Soybean thrips ourmia-like virus 2,2018.0,1
Soybean thrips ourmia-like virus 1,2018.0,2
Soybean thrips nege-like virus 2,2018.0,4
Soybean thrips nege-like virus 1,2018.0,3
Soybean thrips negative-stranded RNA virus 8,2018.0,1
Soybean thrips negative-stranded RNA virus 7,2018.0,1
Soybean thrips negative-stranded RNA virus 6,2018.0,1
Soybean thrips negative-stranded RNA virus 5,2018.0,1
Soybean thrips negative-stranded RNA virus 4,2018.0,3
Soybean thrips negative-stranded RNA virus 3,2018.0,1
Soybean thrips negative-stranded RNA virus 2,2018.0,2
Soybean thrips negative-stranded RNA virus 1,2018.0,1
Soybean thrips narna-like virus 2,2018.0,1
Soybean thrips narna-like virus 1,2018.0,1
Soybean thrips mito-like virus 2,2018.0,1
Soybean thrips mito-like virus 1,2018.0,1
Soybean thrips partiti-like virus 10,2018.0,1
Soybean thrips picorna-lke virus 2,2018.0,1
Soybean thrips partiti-like virus 11,2018.0,3
Soybean thrips partiti-like virus 3,2018.0,1
Soybean thrips picorna-like virus 8,2018.0,1
Soybean thrips picorna-like virus 7,2018.0,1
Soybean thrips picorna-like virus 6,2018.0,1
Soybean thrips picorna-like virus 4,2018.0,1
Soybean thrips picorna-like virus 3,2018.0,1
Soybean thrips picorna-like virus 11,2018.0,1
Soybean thrips picorna-like virus 10,2018.0,1
Soybean thrips picorna-like virus 1,2018.0,1
Soybean thrips permutotetra-like virus 3,2018.0,2
Soybean thrips permutotetra-like virus 2,2018.0,2
Soybean thrips permutotetra-like virus 1,2018.0,3
Soybean thrips partiti-like virus 9,2018.0,1
Soybean thrips partiti-like virus 8,2018.0,1
Soybean thrips partiti-like virus 7,2018.0,1
Soybean thrips partiti-like virus 6,2018.0,1
Soybean thrips partiti-like virus 5,2018.0,1
Soybean thrips partiti-like virus 4,2018.0,1
Soybean thrips partiti-like virus 2,2018.0,1
Soybean thrips-associated dsRNA virus 3,2018.0,3
Gordonia phage Dorito,2018.0,75
Microbacterium phage Celaena,2018.0,64
Gordonia phage Suerte,2018.0,74
Siphoviridae sp. ctwhn18,2018.0,60
Marnaviridae sp.,2018.0,20
Gordonia phage SweatNTears,2018.0,71
Gordonia phage Syleon,2018.0,276
Gordonia phage Tangent,2018.0,176
Gordonia phage Tayonia,2018.0,79
Siphoviridae sp. ctwDU14,2018.0,28
Siphoviridae sp. ctvyM23,2018.0,85
Gordonia phage Teal,2018.0,91
Marmot associated torque teno virus,2018.0,3
Marmot associated genomovirus 4,2018.0,4
Marmot associated genomovirus 3,2018.0,2
Siphoviridae sp. ctvdw32,2018.0,22
Marmot associated genomovirus 2,2018.0,6
Marmot associated genomovirus 1,2018.0,2
Siphoviridae sp. ctvFN21,2018.0,20
Gordonia phage Stormageddon,2018.0,426
Marmot associated feces virus 6,2018.0,2
Gordonia phage SteamedHams,2018.0,66
Siphoviridae sp. ctxjx4,2018.0,47
Medicago sativa amalgavirus 1,2018.0,8
Medicago sativa alphapartitivirus 1,2018.0,22
Measles morbillivirus,2018.0,1164
Mayaro virus,2018.0,1
Salivirus A,2018.0,26
Gordonia phage Schwartz33,2018.0,88
Gordonia phage Sekhmet,2018.0,79
Gordonia phage SheckWes,2018.0,75
Gordonia phage Sidious,2018.0,79
Siphoviridae sp. ctzAk96,2018.0,22
Mastomys natalensis polyomavirus 3,2018.0,14
Siphoviridae sp. ctyvQ1,2018.0,106
Gordonia phage Sixama,2018.0,171
Mastadenovirus sp.,2018.0,62
Mashua virus Y,2018.0,1
Siphoviridae sp. cty3u30,2018.0,68
Siphoviridae sp. cty1O100,2018.0,32
Marseillevirus sp.,2018.0,423
Medicago sativa deltapartitivirus 1,2018.0,10
Siphoviridae sp. ctv4j104,2018.0,78
Siphoviridae sp. ctv0N24,2018.0,128
Marigold cryptic virus,2018.0,2
Gordonia phage Wocket,2018.0,79
Gordonia phage Yakult,2018.0,74
Gordonia phage Yarn,2018.0,64
Gordonia phage YungMoney,2018.0,94
Gordonia phage Zameen,2018.0,79
Salmon isavirus,2018.0,21
Gordonia phage Ziko,2018.0,149
Siphoviridae sp. ctrvp54,2018.0,53
Siphoviridae sp. ctrpg19,2018.0,133
Gordonia phage Zipp,2018.0,178
Gordonia terrae phage McKinley,2018.0,176
Gordonia virus Avazak,2018.0,186
Gordonia virus Beaver,2018.0,218
Gordonia virus Chikenjars,2018.0,184
Gordonia virus Crocheter,2018.0,182
Marburg marburgvirus,2018.0,40
Siphoviridae sp. ctsxw88,2018.0,56
Marmot associated feces virus 5,2018.0,2
Marigold mosaic virus,2018.0,1
Siphoviridae sp. cttDR14,2018.0,59
Siphoviridae sp. ctuyW65,2018.0,17
Marmot associated feces virus 4,2018.0,16
Siphoviridae sp. ctulf7,2018.0,47
Gordonia phage Trax,2018.0,256
Marmot associated feces virus 3,2018.0,8
Gordonia phage TuertoX,2018.0,75
Siphoviridae sp. ctu9a31,2018.0,102
Salmon gillpox virus,2018.0,2
Marmot associated feces virus 2,2018.0,2
Siphoviridae sp. cttxG5,2018.0,66
Marmot associated feces virus 1,2018.0,3
Marmot associated feces circular DNA molecule 4,2018.0,1
Gordonia phage Verity,2018.0,176
Marmot associated feces circular DNA molecule 3,2018.0,1
Marmot associated feces circular DNA molecule 2,2018.0,1
Marmot associated feces circular DNA molecule 1,2018.0,1
Siphoviridae sp. cttOT32,2018.0,51
Marine bacteriophage MC1,2018.0,5
Gordonia phage Dre3,2018.0,68
Megrivirus E,2018.0,3
Mejal virus,2018.0,4
Microbacterium phage Azizam,2018.0,50
Gordonia phage Jabberwocky,2018.0,168
Gordonia phage JasperJr,2018.0,78
Gordonia phage Jojo24,2018.0,63
Solemoviridae sp.,2018.0,29
Sacri virus,2018.0,2
Microbacterium phage Aries55,2018.0,25
Gordonia phage Keelan,2018.0,145
Gordonia phage Keitabear,2018.0,166
Microbacterium phage ArMaWen,2018.0,54
Soldier fly virus,2018.0,2
Microbacterium phage Antares,2018.0,91
Microbacterium phage Anakin,2018.0,82
Solanum melongena rhabdo-like virus,2018.0,4
Gordonia phage Kuwabara,2018.0,94
Microbacterium phage Alyxandracam,2018.0,63
Saimiri boliviensis polyomavirus 1,2018.0,6
Gordonia phage HannahD,2018.0,70
Gordonia phage Lauer,2018.0,66
Gordonia phage Haley23,2018.0,75
Gordonia phage GretelLyn,2018.0,97
Porcine polyomavirus,2018.0,8
Sophora yellow stunt virus,2018.0,1
Gordonia phage EnalisNailo,2018.0,76
Gordonia phage EpicDab,2018.0,24
Microbacterium phage Bustleton,2018.0,57
Gordonia phage Ewald,2018.0,55
Gordonia phage Faith5x5,2018.0,71
Microbacterium phage BubbaBear,2018.0,68
Microbacterium phage BoomRoasted,2018.0,25
Microbacterium phage BlueRugrat,2018.0,53
Sacbrood virus,2018.0,14
Gordonia phage Galadriel,2018.0,172
Microbacterium phage Blab,2018.0,102
Gordonia phage Gibbous,2018.0,68
Microbacterium phage Benjalauren,2018.0,62
Microbacterium phage Belthelas,2018.0,25
Gordonia phage Gray,2018.0,124
Gordonia phage Guey18,2018.0,149
Meiothermus phage MMP7,2018.0,53
Microbacterium phage AluminumJesus,2018.0,102
Gordonia phage Luker,2018.0,93
Melon yellow spot orthotospovirus,2018.0,5
Melon aphid-borne yellows virus,2018.0,1
Saint Louis encephalitis virus,2018.0,28
Smacoviridae sp.,2018.0,15
Gordonia phage Powerball,2018.0,76
Sakhalin orthonairovirus,2018.0,3
Gordonia phage ReMo,2018.0,97
Skokie tombus-like virus,2018.0,3
Skokie sobemo-like virus,2018.0,2
Skokie reo-like virus,2018.0,3
Skokie picorna-like virus,2018.0,1
Skokie dicistro-like virus,2018.0,2
Gordonia phage RogerDodger,2018.0,194
Sitke waterborne virus,2018.0,10
Melandrium yellow fleck virus,2018.0,4
Melanconiella theae mitovirus 1,2018.0,1
Mekrijarvi negevirus,2018.0,3
Menghai almendravirus,2018.0,30
Gordonia phage LittleFella,2018.0,92
Merbecovirus sp.,2018.0,2
Merida merhavirus,2018.0,2
Saimiriine gammaherpesvirus 3,2018.0,6
Microbacterium phage Alakazam,2018.0,60
Gordonia phage Madeline,2018.0,75
Gordonia phage MagicMan,2018.0,70
Gordonia phage Mariokart,2018.0,83
Gordonia phage Marteena,2018.0,77
Gordonia phage Mayweather,2018.0,74
Microbacterium Phage DirtyBubble,2018.0,67
Microbacterium Phage Clancy,2018.0,62
Gordonia phage MinecraftSteve,2018.0,99
Gordonia phage MintFen,2018.0,79
Snake deltavirus F18-5,2018.0,2
Mesta yellow vein mosaic virus-associated DNA beta,2018.0,5
Smithfield permutotetra-like virus,2018.0,6
Mesta yellow vein mosaic virus,2018.0,43
Small ruminant morbillivirus,2018.0,147
Gordonia phage NadineRae,2018.0,184
Gordonia phage Newt,2018.0,93
Soybean thrips-associated dsRNA virus 4,2018.0,1
Soybean thrips-associated dsRNA virus-1,2018.0,1
Soybean thrips-associated tenui-like virus 1,2018.0,2
Microvirus mar14,2018.0,6
Streptomyces phage Geostin,2018.0,66
Microvirus mar13,2018.0,6
Streptomyces phage Fabian,2018.0,68
Streptomyces phage Evy,2018.0,452
Streptomyces phage Euratis,2018.0,58
Forsythia suspensa CRESS virus,2018.0,2
Streptomyces phage Endor2,2018.0,148
Streptomyces phage Endor1,2018.0,150
Microvirus mar12,2018.0,6
Microvirus mar11,2018.0,7
Microvirus mar10,2018.0,6
Forsythia suspensa yan-like virus,2018.0,5
Microvirus mar1,2018.0,4
Fort Sherman orthobunyavirus,2018.0,3
Streptomyces phage Daubenski,2018.0,452
Microviridae sp. ctydc4,2018.0,10
Streptomyces phage GirlPower,2018.0,79
Streptomyces phage Dagobah,2018.0,92
Foot-and-mouth disease virus,2018.0,330
Microvirus mar16,2018.0,8
Microvirus mar25,2018.0,9
Streptomyces phage Jaylociraptor,2018.0,86
Microvirus mar24,2018.0,7
Microvirus mar23,2018.0,6
Flying-fox retrovirus,2018.0,3
Streptomyces phage Issmi,2018.0,158
Streptomyces phage Intolerant,2018.0,78
Microvirus mar22,2018.0,6
Streptomyces phage Indigenous,2018.0,88
Streptomyces phage IchabodCrane,2018.0,239
Microvirus mar21,2018.0,6
Microvirus mar20,2018.0,6
Microvirus mar2,2018.0,4
Microvirus mar19,2018.0,7
Microvirus mar18,2018.0,7
Streptomyces phage Heather,2018.0,57
Microvirus mar17,2018.0,6
Microvirus mar15,2018.0,7
Flavolineata virus,2018.0,3
Fowl adenovirus,2018.0,104
Streptomyces phage CherryBlossom,2018.0,86
Strawberry virus 3,2018.0,6
Frankliniella occidentalis associated negev-like virus 2,2018.0,3
Frankliniella occidentalis associated negev-like virus 3,2018.0,1
Frankliniella occidentalis associated peribunyavirus-like virus 2,2018.0,2
Frankliniella occidentalis associated qin-like virus1,2018.0,3
Frankliniella occidentalis associated sobemo-like virus 1,2018.0,4
Frankliniella occidentalis associated sobemo-like virus 2,2018.0,3
Frankliniella occidentalis associated virga-like virus 2,2018.0,3
Frankliniella occidentalis flavi-like virus 1,2018.0,1
Frankliniella occidentalis nairo-like virus 1,2018.0,1
Strawberry pallidosis-associated virus,2018.0,22
Microviridae sp.,2018.0,983
Fraser's dolphin morbillivirus,2018.0,2
Freesia mosaic virus,2018.0,1
Strawberry mottle virus,2018.0,67
French bean leaf curl Madikeri virus,2018.0,6
Strawberry mild yellow edge virus,2018.0,2
Frankliniella occidentalis associated negev-like virus 1,2018.0,3
Streptomyces phage Coruscant,2018.0,248
Frankliniella occidentalis associated mononegavirales virus 1,2018.0,3
